date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
2016-07-29,44961,39345,33906,18454.0,2352,139018.0,820,29,0,0,163,1012
2016-07-30,44605,39257,32618,17880.0,2309,136669.0,832,191,0,0,203,1226
2016-07-31,43247,36630,31465,17913.0,2316,131571.0,612,78,0,150,126,966
2016-08-01,44617,37670,33329,17552.0,2308,135476.0,613,0,0,0,127,740
2016-08-02,44317,37162,32875,18037.0,2453,134844.0,844,0,0,0,146,990
2016-08-03,47491,37084,34446,17767.0,2420,139208.0,925,73,0,0,189,1187
2016-08-04,48484,38258,34798,17591.0,2451,141583.0,570,94,0,0,126,790
2016-08-05,48541,36833,35022,17766.0,2418,140581.0,2376,88,0,0,133,2597
2016-08-06,44823,35772,35190,17403.0,2398,135586.0,848,115,0,0,154,1117
2016-08-07,43190,33564,33433,16790.0,2323,129300.0,388,28,13,0,75,504
2016-08-08,45876,36690,36592,16932.0,2411,138500.0,1083,79,0,200,20,1382
2016-08-09,45893,37461,37297,16675.0,2434,139760.0,1516,1,0,200,156,1873
2016-08-10,45595,37771,37786,16237.0,2374,139763.0,551,11,0,0,136,698
2016-08-11,42857,38299,38387,16929.0,2434,138906.0,530,58,0,0,119,707
2016-08-12,41993,37919,37584,17495.0,2435,137426.0,1616,132,0,0,115,1863
2016-08-13,43488,38627,36835,18080.0,2430,139460.0,1302,191,0,0,140,1633
2016-08-14,43271,36817,34151,17208.0,2369,133816.0,-16,27,0,0,125,136
2016-08-15,43876,34860,34429,16373.0,2408,131946.0,447,51,0,0,60,558
2016-08-16,46875,38868,37701,17766.0,2381,143591.0,530,191,30,500,143,1394
2016-08-17,44740,39382,37662,16027.0,2395,140206.0,1021,0,0,0,39,1060
2016-08-18,42768,35968,37807,16030.0,2380,134953.0,476,27,0,0,215,718
2016-08-19,45928,38365,38387,17530.0,2444,142654.0,1124,110,200,200,145,1779
2016-08-20,44114,39393,38573,18090.0,2421,142590.0,1303,151,0,200,134,1788
2016-08-21,44774,39297,36294,16589.0,2323,139277.0,870,79,0,150,28,1127
2016-08-22,44659,40863,38719,17239.0,2485,143965.0,2484,244,0,0,99,2827
2016-08-23,45546,41486,39363,18320.0,2487,147202.0,2212,231,0,100,104,2647
2016-08-24,42694,40166,38771,18148.0,2472,142251.0,1861,171,0,450,161,2643
2016-08-25,44222,37541,38014,18314.0,2035,140126.0,795,0,0,200,516,1511
2016-08-26,45188,38212,37962,18399.0,2338,142099.0,1366,110,0,300,216,1992
2016-08-27,44421,39217,36254,18614.0,2427,140933.0,750,101,0,250,181,1282
2016-08-28,42776,38807,34562,18417.0,2395,136957.0,675,10,0,0,132,817
2016-08-29,41462,40697,38137,18875.0,2427,141598.0,758,10,0,0,158,926
2016-08-30,43650,40516,37598,18345.0,2338,142447.0,662,0,0,0,273,935
2016-08-31,42462,38526,36549,18616.0,2340,138492.0,805,0,0,100,240,1145
2016-09-01,42210,39435,35934,18676.0,2371,138626.0,941,44,0,200,202,1387
2016-09-02,45085,39439,34448,17589.0,2397,138958.0,904,39,0,250,130,1323
2016-09-03,45889,40173,36484,17574.0,2423,142543.0,903,90,0,0,152,1145
2016-09-04,46000,38603,34231,17029.0,2351,138213.0,676,39,0,0,143,858
2016-09-05,48001,39879,34826,17663.0,2452,142821.0,874,39,0,0,93,1006
2016-09-06,49249,42450,38057,17887.0,2376,150020.0,1339,116,0,0,108,1563
2016-09-07,48948,43343,38105,17199.0,2333,149928.0,1851,119,0,200,196,2366
2016-09-08,50668,46251,39324,17149.0,2449,155841.0,1106,132,0,0,181,1419
2016-09-09,51312,45808,38622,17907.0,2409,156058.0,1926,23,0,500,206,2655
2016-09-10,50725,46783,37277,17622.0,2446,154853.0,1093,0,0,100,129,1322
2016-09-11,49459,44246,34892,17221.0,2373,148191.0,1003,0,0,150,153,1306
2016-09-12,49927,47371,37404,17948.0,2384,155034.0,2372,12,0,100,153,2637
2016-09-13,51314,46470,35914,17350.0,2435,153483.0,581,23,0,0,94,698
2016-09-14,51816,44621,34820,17837.0,2348,151441.0,956,0,0,0,196,1152
2016-09-15,51197,39880,35109,18003.0,2366,146555.0,1229,30,0,0,147,1406
2016-09-16,50720,42189,35484,18086.0,2395,148874.0,1715,30,0,0,117,1862
2016-09-17,50771,41296,35566,17303.0,2344,147280.0,1002,0,0,250,43,1295
2016-09-18,49171,39533,34579,17309.0,2366,142958.0,1030,29,0,318,86,1463
2016-09-19,50243,41607,37720,18595.0,2386,150551.0,1415,70,0,400,189,2074
2016-09-20,50657,42101,36980,18662.0,2417,150817.0,1710,51,0,300,105,2166
2016-09-21,51107,42754,35826,17615.0,2361,149664.0,739,21,0,0,147,907
2016-09-22,49219,42795,36075,18807.0,2403,149299.0,931,10,0,0,108,1049
2016-09-23,49491,42880,35758,18227.0,2300,148656.0,758,0,0,0,192,950
2016-09-24,48217,42003,35633,17325.0,2414,145592.0,653,0,0,0,128,781
2016-09-25,45897,40831,33273,17309.0,2313,139623.0,528,0,0,300,112,940
2016-09-26,47969,42921,36416,18035.0,2392,147733.0,932,161,0,400,135,1628
2016-09-27,47576,43181,36752,18518.0,2385,148412.0,694,223,0,100,182,1199
2016-09-28,47180,43773,36859,18173.0,2488,148473.0,2901,155,0,590,98,3744
2016-09-29,46826,43888,36382,18145.0,2333,147574.0,2115,91,0,0,289,2495
2016-09-30,46907,42968,35660,18753.0,2442,146730.0,2207,91,0,0,176,2474
2016-10-01,44763,42447,35210,18827.0,2479,143726.0,2168,20,0,0,136,2324
2016-10-02,42576,39807,34306,18466.0,2408,137563.0,1016,29,0,0,112,1157
2016-10-03,46667,41685,36771,18820.0,2414,146357.0,1023,0,0,500,191,1714
2016-10-04,45404,41416,37920,19308.0,2511,146559.0,513,0,31,350,165,1059
2016-10-05,43592,40953,38017,18301.0,2492,143355.0,143,0,0,150,180,473
2016-10-06,46609,40934,38311,19011.0,2556,147422.0,135,10,0,100,52,297
2016-10-07,45753,41093,37650,19173.0,2488,146157.0,654,0,0,0,111,765
2016-10-08,44560,41112,36538,18383.0,2312,142905.0,475,0,0,0,236,711
2016-10-09,43005,39679,33800,18446.0,2204,137134.0,445,0,0,0,262,707
2016-10-10,44369,40724,33393,17562.0,2166,138214.0,994,0,0,0,118,1112
2016-10-11,40535,36903,33524,16431.0,2135,129528.0,446,0,0,0,91,537
2016-10-12,42982,42146,35864,16778.0,1983,139753.0,420,0,0,0,346,766
2016-10-13,41912,42271,35966,17622.0,2298,140069.0,1962,0,0,0,113,2075
2016-10-13,41912,42271,35966,17622.0,2298,140069.0,1962,0,0,0,113,2075
2016-10-14,43058,42823,36406,18015.0,2369,142671.0,2687,0,0,350,100,3137
2016-10-15,43198,43688,36478,18215.0,2438,144017.0,602,22,0,0,81,705
2016-10-16,40169,42391,34465,18036.0,2415,137475.0,446,11,0,0,104,561
2016-10-17,42955,44342,37405,18131.0,2445,145278.0,589,11,0,0,85,685
2016-10-18,42701,44998,37496,18543.0,2415,146153.0,863,11,0,0,112,986
2016-10-19,43731,45787,38586,18496.0,2432,149032.0,457,0,600,400,43,1500
2016-10-20,42004,46324,38223,18615.0,2344,147510.0,810,70,700,150,133,1863
2016-10-21,44013,45958,37652,18437.0,2377,148438.0,572,11,1090,101,136,1910
2016-10-22,43008,46554,37018,18467.0,2364,147411.0,729,0,0,265,113,1107
2016-10-23,40703,44990,34996,18387.0,2318,141395.0,458,0,0,0,123,581
2016-10-24,42145,46634,37587,18486.0,2365,147217.0,443,0,0,0,93,536
2016-10-25,41831,45232,37888,18353.0,2365,145669.0,1005,46,600,0,95,1746
2016-10-26,43384,46356,38538,18466.0,2417,149161.0,1013,52,15,0,65,1145
2016-10-27,41705,46208,37659,18436.0,2275,146283.0,441,24,576,150,62,1253
2016-10-28,43432,45765,36541,18900.0,2352,146990.0,1001,1,500,90,88,1680
2016-10-29,42782,43210,35143,18743.0,2367,142245.0,426,11,0,300,93,830
2016-10-30,38953,38863,32055,18426.0,2362,130659.0,457,0,0,250,30,737
2016-10-31,37652,38149,35350,19202.0,2398,132751.0,441,0,41,0,109,591
2016-11-01,40306,39046,35337,18516.0,2332,135537.0,451,42,0,0,156,649
2016-11-02,39867,41664,35641,18399.0,2382,137953.0,507,34,700,0,103,1344
2016-11-03,40550,42531,36612,17990.0,2333,140016.0,361,59,700,0,105,1225
2016-11-04,40354,43001,36157,18253.0,2198,139963.0,473,35,750,300,143,1701
2016-11-05,41083,44236,36652,17802.0,2291,142064.0,454,36,414,150,132,1186
2016-11-06,38600,43384,34611,17004.0,2119,135718.0,415,0,0,0,145,560
2016-11-07,40017,45334,36423,17566.0,2216,141557.0,489,11,1200,276,136,2112
2016-11-08,40261,45830,37116,17494.0,2251,142953.0,577,48,200,300,151,1276
2016-11-09,40421,44775,36708,17412.0,2266,141582.0,440,47,400,0,122,1009
2016-11-10,40314,44649,36599,17241.0,2266,141068.0,637,0,0,0,99,736
2016-11-11,40360,44150,36555,17507.0,2217,140788.0,449,34,0,0,92,575
2016-11-12,39056,43317,36593,16931.0,2212,138109.0,480,11,13,150,70,724
2016-11-13,37071,43795,34013,16443.0,2185,133507.0,493,0,0,0,45,538
2016-11-14,38600,43738,37493,17100.0,2238,139169.0,480,23,0,200,86,789
2016-11-15,39196,44665,37663,17069.0,2255,140849.0,480,23,0,250,88,841
2016-11-16,39196,44797,38026,16783.0,2247,141048.0,480,0,0,50,105,635
2016-11-17,39763,40973,38133,16497.0,2310,137676.0,421,8,0,0,92,521
2016-11-18,38521,42150,37466,17029.0,2234,137400.0,1103,31,0,0,61,1195
2016-11-19,39519,42091,37365,16308.0,2307,137590.0,473,43,13,0,35,564
2016-11-20,34021,40873,34524,16385.0,2162,127965.0,436,10,0,150,16,612
2016-11-21,38777,42990,37724,16490.0,2083,138064.0,913,22,0,200,221,1356
2016-11-22,38060,45192,38257,17092.0,2208,140809.0,1624,23,0,150,70,1867
2016-11-23,38943,44642,37756,16499.0,2345,140185.0,1106,0,0,150,22,1278
2016-11-24,39506,44765,37502,16367.0,2305,140445.0,445,0,13,0,60,518
2016-11-25,39449,45186,36308,16968.0,2291,140202.0,766,57,0,200,38,1061
2016-11-26,38349,44569,36290,16247.0,2210,137665.0,384,0,75,0,68,527
2016-11-27,37091,42938,34494,16240.0,2176,132939.0,879,0,0,0,56,935
2016-11-28,39568,45078,37448,16007.0,2262,140363.0,480,0,14,473,35,1002
2016-11-29,40750,46293,37714,16494.0,2301,143552.0,564,36,0,0,35,635
2016-11-30,37042,45631,37719,15738.0,2318,138449.0,831,59,250,430,45,1615
2016-12-01,38900,45079,33726,16504.0,2271,136481.0,465,0,0,298,53,816
2016-12-02,40151,44538,35562,16724.0,2251,139226.0,800,69,0,0,92,961
2016-12-03,39715,44868,34775,16299.0,2208,137865.0,885,12,0,0,92,989
2016-12-04,38353,43784,31949,15919.0,2168,132173.0,1127,23,0,0,50,1200
2016-12-05,40766,45150,34666,16357.0,2193,139132.0,1366,102,70,93,67,1698
2016-12-06,41034,45421,32988,16358.0,2196,137997.0,1087,114,80,445,79,1806
2016-12-07,41734,45013,35764,16997.0,2161,141669.0,694,0,0,554,127,1375
2016-12-08,41181,44954,36106,16920.0,2242,141403.0,698,23,0,334,37,1092
2016-12-09,41441,44959,35728,16888.0,2240,141257.0,503,0,0,150,47,700
2016-12-10,42027,44741,35622,16673.0,2242,141305.0,575,34,13,300,58,980
2016-12-11,39889,43079,32135,16397.0,2195,133695.0,1273,11,0,150,59,1493
2016-12-12,44389,44838,30537,16222.0,2197,138183.0,1393,23,0,261,50,1727
2016-12-13,42178,44687,31963,16258.0,2249,137335.0,1552,77,12,250,28,1919
2016-12-14,41446,44857,32836,16298.0,2220,137657.0,1509,27,0,512,57,2105
2016-12-15,41753,47173,33218,16288.0,2245,140678.0,1216,24,39,762,31,2073
2016-12-16,42417,43869,34269,16266.0,2244,139065.0,989,33,0,250,27,1299
2016-12-17,42439,43705,34306,15938.0,2208,138596.0,785,110,0,450,31,1376
2016-12-18,39550,41772,32585,15332.0,2191,131430.0,526,11,0,0,37,574
2016-12-19,41389,43375,34762,16329.0,2225,138080.0,760,22,0,0,31,813
2016-12-20,42125,43644,35440,16002.0,2247,139458.0,437,0,0,200,35,672
2016-12-21,41776,43670,36079,16351.0,2254,140130.0,650,11,0,300,46,1007
2016-12-22,41671,43373,36750,16466.0,2213,140473.0,522,33,0,507,36,1098
2016-12-23,41481,42832,36458,16713.0,2318,139802.0,852,0,0,523,17,1392
2016-12-24,42324,41916,35700,16077.0,2291,138309.0,879,11,0,400,31,1321
2016-12-25,40344,41196,33249,16302.0,2195,133286.0,859,41,0,400,43,1343
2016-12-26,41310,43162,36637,16740.0,2117,139966.0,433,65,0,200,158,856
2016-12-27,41413,42759,36467,17206.0,2290,140136.0,1011,43,0,86,24,1165
2016-12-28,41923,43282,36605,16918.0,2272,141000.0,610,33,0,0,52,695
2016-12-29,41593,42747,36347,16766.0,2298,139751.0,442,22,0,150,40,654
2016-12-30,41422,42683,35765,16572.0,2268,138710.0,893,53,350,300,37,1633
2016-12-31,41034,42871,36004,16543.0,2264,138716.0,740,11,0,370,18,1139
2017-01-01,40444,40024,32298,15932.0,2210,130908.0,560,0,0,250,31,841
2017-01-02,42018,42803,36558,16788.0,2228,140395.0,910,11,0,0,55,976
2017-01-03,41533,43596,37151,16528.0,2207,141014.0,1505,33,0,0,119,1657
2017-01-04,42548,43467,37318,16875.0,2256,142464.0,920,0,0,100,80,1100
2017-01-05,43461,43697,37427,16775.0,2228,143588.0,490,33,0,100,57,680
2017-01-06,41683,43152,36962,16227.0,2299,140323.0,304,0,0,100,61,465
2017-01-07,41184,43194,36837,17215.0,2300,140730.0,599,11,0,200,64,874
2017-01-08,39658,40343,34078,16730.0,2197,133006.0,627,10,0,300,15,952
2017-01-09,40006,42689,36978,17118.0,2244,139035.0,1756,21,0,150,34,1961
2017-01-10,42483,43364,37084,16867.0,2292,142090.0,1735,87,0,310,39,2171
2017-01-11,43572,43647,37153,17273.0,2284,143929.0,941,44,0,0,37,1022
2017-01-12,42347,43228,36990,17336.0,2210,142112.0,1770,48,0,0,39,1857
2017-01-13,44273,41881,36225,17019.0,2314,141712.0,626,0,0,280,39,945
2017-01-14,42407,38743,32721,16445.0,2237,132552.0,651,0,0,285,26,962
2017-01-15,41587,38622,31900,16961.0,2241,131311.0,567,42,0,200,17,826
2017-01-16,43738,43523,35038,17318.0,2232,141850.0,716,11,0,200,16,943
2017-01-17,44030,43784,35713,16523.0,2290,142340.0,728,55,0,0,32,815
2017-01-18,44447,43824,36461,17406.0,2263,144400.0,499,33,0,250,43,825
2017-01-19,43237,44101,36120,17331.0,2287,143076.0,1221,78,0,100,59,1458
2017-01-20,43901,43075,36079,17359.0,2305,142719.0,806,25,0,100,50,981
2017-01-21,43960,43878,35949,17533.0,2260,143580.0,973,33,0,0,29,1035
2017-01-22,40723,42233,33948,16935.0,2243,136083.0,668,53,0,0,44,765
2017-01-23,42803,44284,36919,17416.0,2266,143688.0,517,111,30,260,52,970
2017-01-24,42945,45342,37184,17088.0,2269,144828.0,487,34,0,400,32,954
2017-01-25,41692,45183,37267,17108.0,2243,143493.0,524,34,0,105,37,701
2017-01-26,31907,39864,34136,16601.0,2218,124726.0,308,10,0,150,14,482
2017-01-27,38034,43585,36501,17224.0,2205,137549.0,1501,44,0,0,40,1585
2017-01-28,40618,44301,36199,17021.0,2272,140411.0,514,112,0,0,65,691
2017-01-28,40618,44301,36199,17021.0,2272,140411.0,514,112,0,0,65,691
2017-01-29,38181,42464,34037,16508.0,2186,133375.0,501,64,0,0,40,604
2017-01-29,38181,42464,34037,16508.0,2186,133375.0,501,64,0,0,40,604
2017-01-30,40317,44491,37291,16805.0,2228,141132.0,506,56,0,100,61,723
2017-01-30,40317,44491,37291,16805.0,2228,141132.0,506,56,0,100,61,723
2017-01-31,39984,44679,37550,17611.0,2285,142109.0,684,23,0,152,19,878
2017-01-31,39984,44679,37550,17611.0,2285,142109.0,684,23,0,152,19,878
2017-02-01,39188,43814,37179,17224.0,2322,139727.0,881,33,0,200,35,1149
2017-02-01,39188,43814,37179,17224.0,2322,139727.0,881,33,0,200,35,1149
2017-02-02,39889,44314,37401,17377.0,2317,141298.0,701,66,0,200,49,1016
2017-02-03,40739,44344,37933,17410.0,2288,142713.0,719,56,0,100,48,923
2017-02-04,39484,44184,37508,16606.0,2324,140106.0,500,33,0,0,48,582
2017-02-05,37456,41549,35057,15900.0,2227,132189.0,489,11,0,0,24,524
2017-02-06,40096,43698,37397,17356.0,2273,140820.0,624,66,0,275,42,1007
2017-02-07,40895,44256,37737,16823.0,2291,142002.0,621,89,0,150,42,902
2017-02-08,41789,44100,37470,17431.0,2274,143064.0,747,22,0,160,26,955
2017-02-09,41830,44716,37669,17403.0,2276,143894.0,692,46,0,150,30,918
2017-02-10,42027,43659,37443,17015.0,2284,142428.0,580,0,0,250,40,870
2017-02-11,41950,42668,36973,16048.0,2306,139945.0,932,0,0,0,44,976
2017-02-12,40418,41504,34416,16273.0,2185,134796.0,520,10,0,0,108,639
2017-02-13,41879,43801,37074,16879.0,2316,141949.0,497,180,0,100,46,823
2017-02-14,42405,44702,37250,16305.0,2265,142927.0,760,13,0,0,55,828
2017-02-15,41808,44784,37272,16667.0,2323,142854.0,1504,11,0,100,47,1662
2017-02-16,41809,45070,38087,16612.0,2296,143874.0,482,11,0,203,50,746
2017-02-17,40668,44199,37760,16370.0,2327,141324.0,448,44,0,200,25,717
2017-02-18,40395,44248,37370,16303.0,2299,140615.0,473,44,0,70,49,636
2017-02-19,37503,42765,35035,16014.0,2258,133575.0,486,43,0,250,34,813
2017-02-20,41340,45374,37817,16511.0,2157,143199.0,499,46,0,0,176,721
2017-02-21,41416,44898,38527,16843.0,2101,143785.0,1036,45,0,0,186,1267
2017-02-22,42723,45343,38430,17117.0,1902,145515.0,539,69,0,0,398,1006
2017-02-23,42045,43931,38487,17243.0,2144,143849.0,523,23,131,0,166,843
2017-02-24,40084,43429,37032,17472.0,2199,140216.0,516,0,100,300,97,1013
2017-02-25,41011,44651,37400,17125.0,2243,142430.0,486,67,0,150,88,791
2017-02-26,38883,42932,35151,16946.0,2212,136124.0,492,43,0,0,66,601
2017-02-27,41479,45190,37800,17036.0,2287,143793.0,496,45,0,100,59,700
2017-02-28,41750,45497,38873,16490.0,2276,144885.0,484,11,0,250,55,800
2017-03-01,40504,45152,38505,17906.0,2271,144338.0,484,33,0,0,96,613
2017-03-02,39608,44928,38098,17107.0,2288,142029.0,719,82,0,200,70,1071
2017-03-03,40356,45180,38233,18189.0,2284,144241.0,696,45,0,0,86,827
2017-03-04,40258,44894,37612,18238.0,2056,143058.0,532,34,0,208,247,1021
2017-03-05,38508,42453,35537,17540.0,2042,136081.0,489,11,0,29,149,678
2017-03-06,40197,45374,37746,17572.0,2231,143121.0,478,68,0,0,127,673
2017-03-07,40079,45699,38015,16899.0,2210,142902.0,500,0,0,0,79,579
2017-03-07,40079,45699,38015,16899.0,2210,142902.0,500,0,0,0,79,579
2017-03-08,38919,44620,37739,17577.0,2247,141102.0,477,0,0,40,117,634
2017-03-09,36980,44999,38580,17327.0,2321,140207.0,487,19,0,0,66,572
2017-03-10,33448,42545,37594,14196.0,2194,129977.0,325,22,135,0,108,590
2017-03-11,34937,42917,37521,17256.0,2179,134810.0,317,11,0,0,135,463
2017-03-12,34583,39820,36068,16893.0,2076,129441.0,479,31,43,0,26,579
2017-03-13,31030,34010,37687,16316.0,2154,121196.0,467,0,0,0,28,495
2017-03-14,35783,41205,35257,17597.0,2227,132070.0,487,42,0,106,78,713
2017-03-15,35953,43011,38233,17930.0,2208,137335.0,552,32,0,106,38,728
2017-03-16,35588,43901,38865,17819.0,2049,138222.0,490,33,0,0,240,763
2017-03-17,36853,43249,39002,17540.0,2219,138863.0,688,96,265,0,104,1153
2017-03-18,37306,43476,38361,17814.0,1833,138790.0,477,22,0,0,388,887
2017-03-19,36428,40957,35812,17096.0,2119,132412.0,465,61,0,0,132,658
2017-03-20,37193,44685,39360,17736.0,2011,140985.0,658,89,0,0,233,980
2017-03-21,37914,45039,39175,18440.0,2282,142850.0,650,79,124,100,67,1020
2017-03-22,38944,45259,39560,17941.0,2232,143935.0,746,57,0,85,164,1052
2017-03-23,39452,45509,39243,18521.0,2336,145061.0,848,23,94,0,43,1008
2017-03-24,40694,45617,40070,18943.0,2290,147615.0,473,22,0,172,50,717
2017-03-25,39311,45727,39370,18924.0,2185,145517.0,466,34,0,100,107,707
2017-03-26,37400,43612,36475,19007.0,2169,138663.0,465,44,0,9,88,606
2017-03-27,38057,46842,39542,19321.0,2288,146050.0,408,162,0,300,53,923
2017-03-28,41203,45334,39710,19296.0,2277,147820.0,1123,344,0,403,78,1948
2017-03-29,41615,47023,38139,19637.0,2220,148633.0,884,24,122,300,131,1461
2017-03-30,41418,46958,39712,18661.0,2176,148925.0,892,47,0,0,156,1095
2017-03-31,41915,47202,39848,19652.0,2217,150835.0,478,98,0,150,146,872
2017-04-01,39991,46566,38975,19105.0,1920,146557.0,639,94,94,0,264,1091
2017-04-02,36968,44889,36051,18326.0,1917,138151.0,846,45,0,0,297,1188
2017-04-03,43870,47394,38998,18641.0,1898,150801.0,1218,24,25,0,371,1638
2017-04-04,42460,46983,38290,19022.0,2028,148784.0,466,36,0,0,225,727
2017-04-05,37954,47160,37682,18826.0,2127,143749.0,1359,48,0,150,116,1673
2017-04-06,42191,46474,38098,19363.0,2217,148343.0,702,58,0,400,72,1232
2017-04-07,43743,45378,39971,18227.0,2243,149562.0,485,23,0,0,103,611
2017-04-08,41960,47368,39514,19254.0,2195,150292.0,462,36,0,0,136,634
2017-04-09,40490,45337,36012,19194.0,2061,143094.0,535,69,0,570,206,1380
2017-04-10,41217,47730,39215,19859.0,2240,150261.0,1011,120,0,250,138,1519
2017-04-11,42992,47632,38928,19630.0,2308,151489.0,487,72,46,35,79,719
2017-04-12,44219,48328,39021,19820.0,2371,153759.0,759,109,0,23,21,912
2017-04-13,45004,48066,38997,20100.0,2249,154416.0,873,60,0,400,195,1528
2017-04-14,43028,48820,37611,19858.0,2304,151620.0,393,35,0,200,57,685
2017-04-15,45056,46942,38718,18464.0,1872,151052.0,461,23,0,6,374,864
2017-04-16,42883,46543,35766,18874.0,2106,146171.0,449,23,0,150,87,709
2017-04-17,46943,48734,39252,20077.0,2246,157252.0,586,122,0,150,98,955
2017-04-18,45689,49060,39584,20063.0,2318,156713.0,466,135,0,0,83,685
2017-04-19,47552,48566,38933,18161.0,1914,155126.0,-27,130,0,0,338,441
2017-04-20,48518,48386,38567,19079.0,2249,156799.0,555,96,0,183,121,955
2017-04-21,48711,47774,37933,19786.0,2129,156333.0,37,105,0,200,114,456
2017-04-22,44866,47731,39182,18652.0,2127,152558.0,479,0,0,200,90,769
2017-04-23,42947,45084,36729,16060.0,2139,142959.0,457,34,0,0,70,561
2017-04-24,46134,48208,40706,19244.0,2236,156527.0,473,48,0,0,111,631
2017-04-25,44878,48177,38677,19776.0,2087,153595.0,569,96,0,0,282,946
2017-04-26,44940,47249,39169,19727.0,2207,153293.0,542,118,94,0,190,945
2017-04-27,44023,47417,38451,19619.0,2154,151664.0,1586,106,0,150,235,2077
2017-04-28,45084,46337,39022,20628.0,1497,152568.0,521,223,0,0,934,1678
2017-04-29,44231,44829,36628,19766.0,2195,147649.0,481,71,0,200,180,932
2017-04-30,43354,43136,36145,16518.0,2282,141435.0,986,86,0,100,31,1203
2017-05-01,45219,44304,33596,15516.0,2293,140929.0,793,22,0,0,88,903
2017-05-02,46237,47461,37086,19108.0,2173,152064.0,1573,83,0,0,163,1818
2017-05-03,45349,46132,38232,18806.0,2254,150773.0,3569,149,0,0,239,3958
2017-05-04,46717,47178,37880,18553.0,2011,152339.0,933,88,0,400,486,1907
2017-05-05,47518,46982,38781,18488.0,1981,153750.0,616,105,15,0,390,1126
2017-05-06,48073,45488,36183,17613.0,2125,149481.0,602,53,0,0,277,932
2017-05-07,46726,41008,31427,18360.0,2236,139757.0,945,116,0,300,88,1449
2017-05-08,47964,44021,36912,19107.0,2423,150427.0,1008,43,0,100,59,1210
2017-05-09,48147,45438,36498,16733.0,1770,148586.0,484,45,0,0,593,1121
2017-05-10,46923,46422,36112,19022.0,2358,150837.0,642,35,0,0,110,787
2017-05-11,48816,45618,37418,15847.0,2454,150153.0,558,67,0,0,65,690
2017-05-12,48641,46120,38106,19194.0,2250,154311.0,1019,157,15,0,216,1407
2017-05-13,49588,46070,37623,16956.0,2404,152641.0,858,68,0,0,95,1021
2017-05-13,49588,46070,37623,16956.0,2404,152641.0,858,68,0,0,95,1021
2017-05-14,47144,44145,34330,18980.0,2383,146982.0,1486,20,0,0,64,1569
2017-05-15,48636,46119,38272,17791.0,2277,153096.0,2252,21,0,100,191,2564
2017-05-16,48880,47119,38934,18134.0,2354,155421.0,1243,70,0,250,119,1681
2017-05-17,47081,46006,38197,15540.0,2400,149223.0,729,103,92,0,87,1011
2017-05-18,48772,46293,35948,17815.0,2389,151217.0,2493,69,0,0,78,2639
2017-05-19,45991,45365,38487,18962.0,2401,151207.0,369,78,199,100,91,837
2017-05-20,48255,45882,36911,18017.0,2415,151481.0,1054,57,0,0,127,1237
2017-05-21,38015,43525,35731,18214.0,2361,137845.0,472,22,43,0,44,581
2017-05-22,45780,45899,36991,18680.0,2458,149808.0,1071,139,0,0,99,1308
2017-05-23,46539,46103,37033,17068.0,2517,149260.0,1298,88,73,0,56,1516
2017-05-24,48271,46636,38070,18775.0,2385,154137.0,1042,58,0,260,146,1506
2017-05-25,49058,45465,37598,17268.0,2439,151828.0,861,67,0,0,134,1061
2017-05-26,46247,47059,36692,16953.0,2409,149360.0,480,0,0,0,116,596
2017-05-27,47617,43785,34780,19225.0,2532,147938.0,653,84,0,0,98,835
2017-05-28,46610,40537,34116,16852.0,2452,140568.0,741,48,27,0,117,932
2017-05-29,45135,43933,37458,18648.0,2471,147644.0,475,64,15,0,76,630
2017-05-30,46515,44394,37304,17635.0,1877,147724.0,1849,43,0,0,472,2364
2017-05-31,44295,43732,38256,18539.0,2215,147038.0,1060,58,0,200,173,1491
2017-06-01,46185,42960,38884,17936.0,2315,148280.0,871,63,0,200,142,1276
2017-06-02,47676,43586,38544,18265.0,2382,150452.0,1166,118,0,0,117,1401
2017-06-03,47226,42279,37385,18775.0,2258,147923.0,1223,51,0,0,177,1451
2017-06-04,47532,41753,35494,19655.0,2288,146722.0,923,112,0,200,91,1325
2017-06-05,49938,42633,36309,17213.0,2371,148463.0,2202,20,29,0,128,2379
2017-06-05,49938,42633,36309,17213.0,2371,148463.0,2202,20,29,0,128,2379
2017-06-06,49697,43459,35237,18215.0,2444,149053.0,664,0,0,218,162,1044
2017-06-07,46923,42304,35033,18850.0,2482,145592.0,640,30,28,20,148,866
2017-06-08,45503,42729,36184,18629.0,2483,145528.0,565,56,0,200,122,943
2017-06-09,46995,41232,35493,18072.0,2469,144261.0,693,30,0,300,178,1200
2017-06-10,45656,41063,35278,18759.0,2360,143115.0,476,60,0,0,186,723
2017-06-11,44988,39366,32916,17276.0,2193,136739.0,765,58,0,0,269,1092
2017-06-12,48639,41783,35389,17778.0,2227,145816.0,1821,40,0,100,169,2130
2017-06-13,48301,39833,36394,18940.0,2063,145531.0,925,9,14,0,264,1212
2017-06-14,47440,40445,36208,18464.0,2337,144894.0,446,0,0,20,126,592
2017-06-15,51433,42179,35738,17518.0,2491,149359.0,2059,195,0,45,110,2409
2017-06-16,50729,41922,35451,18380.0,2327,148808.0,454,50,0,300,154,957
